index,date,strategy_equity,benchmark_equity
553,2018-08-31,163.5731611280274,148.8675184628596
554,2018-09-03,160.29364560907587,148.0114986250293
555,2018-09-04,162.1975326574682,148.95315536654513
556,2018-09-05,161.11328687062053,148.95315536654513
557,2018-09-06,159.87329738517798,148.09711890018983
558,2018-09-07,155.34393088410934,147.9258617213438
559,2018-09-10,151.27914187981307,147.24104917678457
560,2018-09-11,152.44204986623126,146.64179039328587
561,2018-09-12,149.3511913249217,146.47058310001484
562,2018-09-13,149.72787010525192,145.4433060833385
563,2018-09-14,153.69688817436227,148.09711890018988
564,2018-09-17,154.1706759999717,146.98422160835304
565,2018-09-18,153.00184593834126,146.21383867420823
566,2018-09-19,153.43304179534766,147.49786011669121
567,2018-09-20,152.01223635092865,147.06984188351356
568,2018-09-21,154.9657594749265,148.6963277981136
569,2018-09-25,155.7009336203227,149.12436265981626
570,2018-09-26,154.77694298379336,148.78193144474915
571,2018-09-27,154.3781320649598,149.5523808929939
572,2018-09-28,154.75356427724304,148.78193144474915
573,2018-10-01,156.87076506130387,149.5523808929939
574,2018-10-02,155.51388138406483,147.32661956637017
575,2018-10-03,152.33978944790766,147.15544553014908
576,2018-10-04,150.34245515951798,145.357719065228
577,2018-10-05,144.40386923551392,142.87514679869767
578,2018-10-08,143.3571054637865,142.1047306075029
579,2018-10-09,141.31836742122815,142.53274884068054
580,2018-10-11,131.9040966515856,132.51693927054865
581,2018-10-12,136.4210335485726,137.05402399911918
582,2018-10-15,136.7825030335056,135.59869549221523
583,2018-10-16,136.22783013391057,135.76991109974878
584,2018-10-17,137.17235948825206,135.94113502154482
585,2018-10-18,135.93357497377983,135.51312510262966
586,2018-10-19,134.87028502795644,135.76991109974878
587,2018-10-22,136.2938798570214,135.59869549221523
588,2018-10-23,132.1828245341759,133.11616479699737
589,2018-10-24,131.87853668152198,132.51693927054865
590,2018-10-25,126.89855834925508,129.26392587003608
591,2018-10-26,124.24005627427664,129.09270194824003
592,2018-10-29,124.44141194100902,129.69195241747624
593,2018-10-30,125.38367058475407,130.03436700401838
594,2018-10-31,131.66553519954678,132.7737585247178
595,2018-11-01,135.57589336455118,134.2290371460468
596,2018-11-02,138.62396075645643,134.65705537922446
597,2018-11-05,138.7063723184225,133.97224283466522
598,2018-11-06,134.83084083343658,133.5441996587001
599,2018-11-07,139.31995046909677,134.22903714604684
600,2018-11-08,138.07324724985475,134.99950322281657
601,2018-11-09,137.20884472378475,133.20178507215797
602,2018-11-12,136.94999240752938,133.54419965870008
603,2018-11-13,136.18723780824536,132.00330907647304
604,2018-11-14,136.20231464987756,132.4313106811257
605,2018-11-15,136.96718464376804,132.85934554282832
606,2018-11-16,136.4717852535003,131.74648150804146
607,2018-11-19,139.00640720639143,131.3184632748638
608,2018-11-20,137.7583215281843,130.1199872791789
609,2018-11-21,137.8281137831059,130.1199872791789
610,2018-11-22,137.0121169761605,129.4351414775697
611,2018-11-23,135.64311344027402,129.00713155865452
612,2018-11-26,138.01837323077066,130.37679821908552
613,2018-11-27,140.2942729224397,130.20560755433945
614,2018-11-28,142.79974079430255,131.66091111845594
615,2018-11-29,143.1083627801466,131.91771374410004
616,2018-11-30,144.62736114132494,131.40408355002435
617,2018-12-03,151.62044573642527,134.91391620470603
618,2018-12-04,150.4521938017864,133.97224283466522
619,2018-12-05,146.47542190520082,131.2328429997033
620,2018-12-06,140.44277660790036,128.5790966969519
621,2018-12-07,142.60023582996192,129.1783305376631
622,2018-12-10,140.18290040018474,127.46621603364002
623,2018-12-11,140.96918331954183,128.49349305031637
624,2018-12-12,143.5027824772555,130.46241849424604
625,2018-12-13,144.10656650325396,130.6336091589921
626,2018-12-14,142.88827519669,129.00713155865452
627,2018-12-17,142.78352321923427,130.03436700401838
628,2018-12-18,141.6720568049601,128.92152791201897
629,2018-12-19,141.60317002588732,129.94877167164535
630,2018-12-20,139.85749640181112,128.49349305031635
631,2018-12-21,139.8087906327754,128.75030399022293
632,2018-12-24,140.42694926089342,127.89421763829266
633,2018-12-25,138.7478886403291,126.2677400379551
634,2018-12-26,137.60836682415862,125.92535039420045
635,2018-12-27,139.69138192438697,128.49349305031635
636,2018-12-28,140.6142343224449,129.2639258700361
637,2019-01-02,138.81833030540912,126.78138686055576
638,2019-01-03,137.48954688008772,125.58289423634587
639,2019-01-04,137.14955753638955,123.61400204946618
640,2019-01-07,140.5971258316408,126.6101712530222
641,2019-01-08,140.38767394144156,126.09654105894653
642,2019-01-09,142.58881246626342,128.4078894036808
643,2019-01-10,142.91217660899753,128.06546650287618
644,2019-01-11,142.69253804332865,129.26392587003608
645,2019-01-14,141.61366060027981,128.40788940368077
646,2019-01-15,143.37898435467764,129.52074512420518
647,2019-01-16,144.28170886345072,129.34952951667162
648,2019-01-17,143.8619255681978,129.34952951667162
649,2019-01-18,145.16009308224,130.03436700401835
650,2019-01-21,145.8938590186542,130.97603205979664
651,2019-01-22,145.8784132100727,130.71127268494604
652,2019-01-23,145.79610023088068,130.09344815329882
653,2019-01-24,145.55489531300816,130.711272684946
654,2019-01-25,147.51025990627824,132.3881679730456
655,2019-01-28,147.81505415157073,132.65297723347115
656,2019-01-29,147.33807606221987,131.50559238081027
657,2019-01-30,147.8448896819816,131.24082469169718
658,2019-02-11,147.6157488401375,132.65297723347115
659,2019-02-12,148.58242955581096,133.535511254394
660,2019-02-13,148.94428744445287,133.2707851365934
661,2019-02-14,149.4378717493482,132.8294474549008
662,2019-02-15,149.0553982962812,132.47645712646664
663,2019-02-18,150.39510093747953,133.53551125439404
664,2019-02-19,151.12567710493013,133.27078513659342
665,2019-02-20,152.45246178281013,134.77118526047593
666,2019-02-21,152.67088118884575,136.09506527735388
667,2019-02-22,153.23990919289662,135.83028927397828
668,2019-02-25,154.38528227785966,136.80112076258462
669,2019-02-26,154.1137963977847,137.15411940528128
670,2019-02-27,154.64454492085392,137.06589676596022
671,2019-03-04,154.01806602925205,135.83028927397828
672,2019-03-05,153.71274295172674,135.47724905996915
673,2019-03-06,154.16609996267377,135.83028927397828
674,2019-03-07,152.81959971665964,135.30070401017713
675,2019-03-08,152.19164781906474,134.1533690430912
676,2019-03-11,152.2933584440616,134.4181367322043
677,2019-03-12,153.7920517190497,136.35981633794196
678,2019-03-13,154.0722311316912,136.09506527735385
679,2019-03-14,154.3698990398388,136.00680938098282
680,2019-03-15,155.71435407000857,136.97764918385164
681,2019-03-18,156.31044663691455,137.86022477608697
682,2019-03-19,156.86759950198766,138.38979341136314
683,2019-03-20,157.00674452392929,138.5663052041052
684,2019-03-21,158.14852348550738,139.7136651139786
685,2019-03-22,158.24740725395316,140.06668869946273
686,2019-03-25,156.24009593083613,137.94847235819552
687,2019-03-26,157.486193933809,138.83106457895582
688,2019-03-27,157.07028886758926,138.56630520410522
689,2019-03-28,156.83239089407303,138.56630520410522
690,2019-03-29,158.98098212825178,139.71366511397864
691,2019-04-01,159.2219092928394,140.94926429169806
692,2019-04-02,160.2892433308346,141.47883292697423
693,2019-04-03,160.48756302187238,141.47883292697423
694,2019-04-08,162.40462631470666,142.80274620090216
695,2019-04-09,162.86801830387554,143.6853051646125
696,2019-04-10,162.13888666965474,143.86181695735456
697,2019-04-11,161.32841305570008,143.24400073996986
698,2019-04-12,160.3367020670561,143.15575315786134
699,2019-04-15,161.392829506459,144.47963317473932
700,2019-04-16,162.65637467437583,144.92095422790698
701,2019-04-17,163.60152124381148,146.06830582351787
702,2019-04-18,162.02428262463303,145.98000835583437
703,2019-04-19,163.4939616782342,146.15653677710142
704,2019-04-22,163.8088780090313,145.98000835583437
705,2019-04-23,164.3742347491009,146.59785783026908
706,2019-04-24,163.80475128420187,146.86263383364468
707,2019-04-25,164.71517235972692,147.2156574191288
708,2019-04-26,163.78493423578283,145.5387704452917
709,2019-04-29,163.03710288798942,146.15653677710145
710,2019-04-30,163.60429856887535,146.15653677710145
711,2019-05-02,164.94914856040722,146.50962687668553
712,2019-05-03,166.6387916680466,147.8334902650385
713,2019-05-06,162.39269688844553,145.27396118486615
714,2019-05-07,163.3808983269589,146.77435299448618
715,2019-05-08,162.07751355029862,145.7152489809838
716,2019-05-09,158.35464686034715,143.95011442503815
717,2019-05-10,158.0877186813544,143.86181695735465
718,2019-05-13,155.63896929443027,141.47883292697432
719,2019-05-14,154.76279288588233,140.59629059178897
720,2019-05-15,155.78517551213153,140.77276912748107
721,2019-05-16,153.69105577379742,139.53715332123664
722,2019-05-17,152.50285327256205,138.12498415093768
723,2019-05-20,151.425335847935,138.03673656882913
724,2019-05-21,153.0282539840488,138.38979341136323
725,2019-05-22,152.8573205896872,138.38979341136323
726,2019-05-23,151.46536449390175,135.83028927397834
727,2019-05-24,151.19325935616214,136.53630318789664
728,2019-05-27,151.53061528629033,136.18333780224998
729,2019-05-28,151.2409764571755,136.09506527735397
730,2019-05-29,151.1091387532565,135.47724905996927
731,2019-05-30,152.1626608906979,136.62462559836766
732,2019-05-31,154.21074528845458,138.4780576219968
733,2019-06-03,153.15737732650578,138.65456941473886
734,2019-06-04,152.03399527776241,137.77196056545355
735,2019-06-05,152.07224688882607,138.21328161862118
736,2019-06-06,150.8675584075099,137.15411940528136
737,2019-06-10,152.6261094127389,139.53715332123664
738,2019-06-11,154.65325223899893,140.15495291009637
739,2019-06-12,155.04847624636218,140.68450491684757
740,2019-06-13,155.1794569454102,139.53715332123667
741,2019-06-14,154.38951910437623,139.2723773178611
742,2019-06-17,154.42742608395895,138.91932878958949
743,2019-06-18,154.34751995879276,139.2723773178611
744,2019-06-19,157.5648845196809,142.5379701975267
745,2019-06-20,158.34566966000895,142.7144487332188
746,2019-06-21,158.6214876467395,142.7144487332188
747,2019-06-24,159.73888337449918,143.3322815791285
748,2019-06-25,158.6803631622834,142.5379701975267
749,2019-06-26,158.87753735663193,141.8318398839335
750,2019-06-27,161.18675630016494,143.86181695735468
751,2019-06-28,160.8075509038877,142.8027462009023
752,2019-07-01,163.88642780116672,145.89179403077588
753,2019-07-02,164.00526242428145,145.53877044529176
754,2019-07-03,162.74949325864836,143.8618169573547
755,2019-07-04,163.85413259155482,144.74442580664
756,2019-07-05,164.47988433193683,144.56789738537296
757,2019-07-08,163.39540172599752,144.03834537862178
758,2019-07-09,162.95122508152394,143.86181695735473
759,2019-07-10,164.82051502537124,145.09744939212416
760,2019-07-11,165.31180365709946,146.2447843592101
761,2019-07-12,164.52713553742083,146.068305823518
762,2019-07-15,165.35835387289492,146.8626338336448
763,2019-07-16,165.91161751298705,147.1274098370204
764,2019-07-17,166.63777367445425,146.15653677710156
765,2019-07-18,165.58137507277038,145.9800083558345
766,2019-07-19,165.79034214847493,147.76029149804376
767,2019-07-22,166.94204402956063,148.47239145210744
768,2019-07-23,167.5008565830692,148.82844142913927
769,2019-07-24,166.96254877902462,148.73942893488132
770,2019-07-25,167.82221855776723,149.18449140617113
771,2019-07-26,166.83382758490558,148.20535396933354
772,2019-07-29,166.68487276118307,148.56138731784043
773,2019-07-30,165.40146814496848,148.11630821802564
774,2019-07-31,165.58362636534127,147.40424152101193
775,2019-08-01,164.28252784489354,146.51414983548227
776,2019-08-02,161.4052243486263,144.1107626049423
777,2019-08-05,159.88611091231724,142.6865626968149
778,2019-08-06,158.23359988922863,142.5975668310819
779,2019-08-07,158.1437942812017,141.88546687701822
780,2019-08-08,160.45095494323982,143.57668763939452
781,2019-08-12,160.20589815645036,143.48770840218654
782,2019-08-13,158.97508235828218,141.88546687701822
783,2019-08-14,160.0006659582314,142.95361680811376
784,2019-08-15,158.8069047734872,141.35139191147044
785,2019-08-16,160.95024398331114,143.04262930237175
786,2019-08-19,163.06490155671202,143.84374175069343
787,2019-08-20,163.37075388872347,144.19979172772528
788,2019-08-21,163.7340704000887,144.37778345919122
789,2019-08-22,163.5488578291393,144.02178336773432
790,2019-08-23,163.7542964762765,144.19979172772526
791,2019-08-26,160.41523758059753,141.79645438276026
792,2019-08-27,160.53589025609028,142.15253761684207
793,2019-08-28,161.0407047993352,143.13165842515465
794,2019-08-29,162.2876881354369,143.39871253645353
795,2019-08-30,164.8619442232345,145.7129875015856
796,2019-09-02,164.79409659195778,145.80203325289352
797,2019-09-03,163.26373586800554,144.55582507623205
798,2019-09-04,164.68772370284367,146.24707909565834
799,2019-09-05,165.70383212641232,147.7602914980437
800,2019-09-06,165.95711394079154,148.65039981209836
801,2019-09-10,166.05082315226736,148.47239145210742
802,2019-09-11,166.7853332534852,148.5613873178404
803,2019-09-12,167.96978649868515,149.36249976616207
804,2019-09-16,167.78849710754847,150.2526247087417
805,2019-09-17,166.86303171701186,149.98557059744283
806,2019-09-18,167.43759530950126,151.23172888852935
807,2019-09-19,167.54084925035545,150.34167046004967
808,2019-09-20,169.07686314199123,150.7866996742895
809,2019-09-23,168.75092274053475,150.43066632578265
810,2019-09-24,168.62808535394268,150.69768718003155
811,2019-09-25,167.393417433735,149.718533114669
812,2019-09-26,167.15103090161188,150.07459972022582
813,2019-09-27,165.56403585829398,150.60869131429857
814,2019-10-01,166.3596097613892,153.01196214516364
815,2019-10-02,166.2656888469271,152.47792043666584
816,2019-10-03,165.42129936396074,150.96472466280545
817,2019-10-04,166.8076130093451,151.5878121226112
818,2019-10-07,167.22674791409415,152.12185383110904
819,2019-10-08,167.4128208482098,153.99111621052626
820,2019-10-09,164.67570525365002,152.74495791943977
821,2019-10-14,167.7225701930969,155.86037858994348
822,2019-10-15,168.107869908256,156.12741607271735
823,2019-10-16,167.67831387789963,156.83951602678107
824,2019-10-17,168.28650051707152,156.92852852103903
825,2019-10-18,169.11243916060815,156.57251180105715
826,2019-10-21,169.4610090668198,156.39447018401623
827,2019-10-22,170.88345625554362,157.90766595787662
828,2019-10-23,171.43488098929691,157.4625868580618
829,2019-10-24,173.5339408610813,158.08570757491754
830,2019-10-25,172.80781430005183,158.08570757491754
831,2019-10-28,173.44364784388304,158.79777427193127
832,2019-10-29,172.5422694047343,159.24287000027107
833,2019-10-30,173.42397776000072,159.95493669728478
834,2019-10-31,173.10555944089066,160.40003242562457
835,2019-11-01,174.06350740299874,160.40003242562457
836,2019-11-04,175.41900383666302,164.13852392740907
837,2019-11-05,177.48232014320314,165.38469884702053
838,2019-11-06,175.64431421530148,166.18577803829223
839,2019-11-07,174.9159191080027,165.29571960981255
840,2019-11-08,174.68491161547283,164.7616113872148
841,2019-11-11,173.40231564820755,162.2692948050418
842,2019-11-12,174.88456536260762,163.78245732185218
843,2019-11-13,174.31826388165246,162.8033365135396
844,2019-11-14,174.58777221486687,162.7143572763316
845,2019-11-15,175.96473111586783,164.31654891592498
846,2019-11-18,177.43854585919425,165.38469884702053
847,2019-11-19,178.13913416733646,166.630873766632
848,2019-11-20,178.64141035338366,166.00780293535124
849,2019-11-21,177.97681760811403,164.6726155214818
850,2019-11-22,178.54735243412614,164.76161138721477
851,2019-11-25,178.5718696982625,164.85062388147273
852,2019-11-26,179.4094779833079,165.29571960981252
853,2019-11-27,179.60752060552826,165.9187571840433
854,2019-11-28,179.28691666507765,165.47369471275348
855,2019-11-29,177.88461708419302,162.89234900779755
856,2019-12-02,177.4761572254657,163.87150307316014
857,2019-12-03,178.64717678607735,163.87150307316014
858,2019-12-04,178.2722900928757,163.2484156133544
859,2019-12-05,179.30082274560345,165.38469884702053
860,2019-12-06,180.0429649515573,165.6517529583194
861,2019-12-09,180.81501567070558,166.71988626088998
862,2019-12-10,180.76098282260187,165.56274046406145
863,2019-12-11,181.12576320251708,166.89789462088092
864,2019-12-12,181.9673299325599,170.63643600824034
865,2019-12-13,181.85878433434516,172.50571501618253
866,2019-12-16,183.13878412893868,172.41663600782462
867,2019-12-17,184.23789041858862,174.73097748705663
868,2019-12-18,184.68131568382702,174.81997335278962
869,2019-12-19,184.35012261310447,173.84085254447703
870,2019-12-20,184.23352662211045,172.59472751044052
871,2019-12-23,184.03089540338246,172.95072760189743
872,2019-12-24,183.66745780817004,173.03974009615538
873,2019-12-25,184.62447425995737,173.30681083597923
874,2019-12-26,185.15348929263854,173.30681083597923
875,2019-12-27,186.1958382660457,174.46397326133277
876,2019-12-30,186.2054345043945,174.10789002725096
877,2019-12-31,185.7629684749529,172.59472751044055
878,2020-01-02,186.35883249468745,173.8408525444771
879,2020-01-03,185.51492345707163,173.8408525444771
880,2020-01-06,184.05221330083248,171.615556816553
881,2020-01-07,183.48755655267414,171.08146522248023
882,2020-01-08,183.0761743175196,170.2804026597335
883,2020-01-09,185.27990600236464,172.59472751044055
884,2020-01-10,186.41018658564508,173.2177817131963
885,2020-01-13,189.35812406117122,174.46397326133277
886,2020-01-14,190.20613670712953,175.5320733068534
887,2020-01-15,189.5214347794116,173.75182342169413
888,2020-01-16,189.81422666068292,173.21778171319633
889,2020-01-17,190.41220070798977,173.21778171319633
890,2020-01-20,191.4354986258674,173.92989829578502
891,2020-01-30,178.54038388479074,164.0495280616761
892,2020-01-31,178.8266652732356,165.33617681110712
893,2020-02-03,175.9756701322719,163.681871374203
894,2020-02-04,179.5357989469737,166.5309529599823
895,2020-02-05,178.69140501916075,166.99046561948623
896,2020-02-06,183.56848054700404,169.65573549005396
897,2020-02-07,180.81995088956054,167.6338232512517
898,2020-02-10,179.9064752484234,167.26618319230357
899,2020-02-11,183.4665287328556,168.64472117081536
900,2020-02-12,186.34554463039234,170.29900997919447
901,2020-02-13,187.16022270142216,170.5747441805368
902,2020-02-14,187.71456757012166,170.85044512482918
903,2020-02-17,185.79967747973183,169.65573549005393
904,2020-02-18,184.75491226641344,167.35810567843433
905,2020-02-19,186.4193576029403,169.2880788025808
906,2020-02-20,187.16132712494885,168.5528651987845
907,2020-02-21,186.33651705938001,167.72567922328247
908,2020-02-24,184.98085778184029,165.61191101244938
909,2020-02-25,184.61631172300164,166.07140704342834
910,2020-02-26,183.30797446773377,164.4171348635742
911,2020-02-27,179.2621940570797,162.94667439893163
912,2020-03-02,178.12280946816847,160.55713872970622
913,2020-03-03,181.60255356949827,162.85478516985083
914,2020-03-04,182.31764852200402,163.9575723184953
915,2020-03-05,185.1855637812481,165.79570609913597
916,2020-03-06,183.6453439179731,162.39520599624694
917,2020-03-09,177.09942955892706,157.7999962585827
918,2020-03-10,178.21217053252397,158.62713234850978
919,2020-03-11,174.86226141803556,156.78906508196906
920,2020-03-12,164.15826647302782,150.99906256690463
921,2020-03-13,160.4333655614138,148.88527772754657
922,2020-03-16,152.67761694544612,142.0843440358685
923,2020-03-17,148.6084478584928,137.58101521302254
924,2020-03-18,146.9843594879947,133.81296650807283
925,2020-03-19,136.94421263453842,126.00105175420613
926,2020-03-20,145.45600702391746,136.0186488907742
927,2020-03-23,140.269666888661,130.13679040367893
928,2020-03-24,147.6152689958678,136.4781449217531
929,2020-03-25,154.76864982926247,141.25720794594142
930,2020-03-26,157.28766565187135,141.9005323206569
931,2020-03-27,157.22786617045037,140.7976620293875
932,2020-03-30,158.02024764519496,139.41909910808823
933,2020-03-31,159.68315018097655,139.9705425679854
934,2020-04-01,160.5004499728155,139.5109966514315
935,2020-04-06,164.03580456154052,141.62483137636454
936,2020-04-07,166.78751981745006,144.29003473283234
937,2020-04-08,168.6901411966398,146.31198022868458
938,2020-04-09,168.20301349515773,145.6686225969191
939,2020-04-10,169.70453569627455,145.7605284545249
940,2020-04-13,169.8725936643119,144.84148650699203
941,2020-04-14,175.29445137631257,148.7933552414158
942,2020-04-15,176.72249778772044,149.25288452944474
943,2020-04-16,177.53423489531974,148.51765429712344
944,2020-04-17,179.13998551165886,153.0209914342319
945,2020-04-20,179.90684335880653,152.56144551767798
946,2020-04-21,174.77176808011987,148.1500308667003
947,2020-04-22,175.9588411404667,148.1500308667003
948,2020-04-23,177.16762333318505,148.70146601233498
949,2020-04-24,176.85139889417175,148.70146601233498
950,2020-04-27,180.7901685161203,151.7343094277509
951,2020-04-28,182.14782938136926,151.7343094277509
952,2020-04-29,185.34443339266173,153.84809426710896
953,2020-04-30,188.94895909218866,157.1566718838672
954,2020-05-04,184.91904110672542,152.56144551767795
955,2020-05-05,185.67373732788863,153.29669237852423
956,2020-05-06,185.7463714604339,153.48048746521079
957,2020-05-07,187.317777679018,154.1237952114013
958,2020-05-08,188.7179988147447,155.04287041598414
959,2020-05-11,191.9006063465408,156.32953579394012
960,2020-05-12,189.7202381373138,154.49145189887443
961,2020-05-13,190.997432159104,154.95096455837836
962,2020-05-14,188.2148309691086,153.11288066331267
963,2020-05-15,189.0353907756052,154.12379521140133
964,2020-05-18,186.6682904300115,152.8371797190203
965,2020-05-19,187.91040627766296,154.21571769753209
966,2020-05-20,188.47265121789937,154.0319226108455
967,2020-05-21,190.4284126417087,155.31858798880148
968,2020-05-22,187.47484594356473,152.4695064030222
969,2020-05-25,188.71786517509665,153.48048746521079
970,2020-05-26,191.4869170608343,155.2266821311957
971,2020-05-27,191.57867814455278,155.04287041598414
972,2020-05-28,191.15491904398732,154.1237952114013
973,2020-05-29,190.00840326365227,155.2266821311957
974,2020-06-01,193.56669253501786,156.05383484964776
975,2020-06-02,193.58093675036827,156.78906508196903
976,2020-06-03,196.99702458793067,159.54620755309256
977,2020-06-04,197.44972588943804,161.01666801773513
978,2020-06-05,198.61355906772906,162.39520599624691
979,2020-06-08,200.93251835119898,164.50902409265495
980,2020-06-09,201.13457583434464,164.6928524363915
981,2020-06-10,203.81870717615413,166.25523538716482
982,2020-06-11,200.68971200468164,163.68187137420287
983,2020-06-12,199.57246827421287,162.2114109095603
984,2020-06-15,197.05055039445762,159.91381435499065
985,2020-06-16,202.3227585211916,163.40617042991047
986,2020-06-17,201.41449668554714,163.58999877364704
987,2020-06-18,202.34454590086258,163.40617042991047
988,2020-06-19,202.50255129422115,163.3142479437797
989,2020-06-22,203.19977411341145,163.6818713742028
990,2020-06-23,203.4466125014689,164.41713486357406
991,2020-06-24,205.6721146435622,165.42809929723768
992,2020-06-29,203.56977012595578,163.77379386033357
993,2020-06-30,205.34142898802904,165.24428758202612
994,2020-07-01,208.22524372373894,166.3471079877206
995,2020-07-02,210.6947878462862,168.18522513983626
996,2020-07-03,212.02529688090394,170.11519826398276
997,2020-07-06,217.2962909607634,173.05618570736783
998,2020-07-07,216.44664294041573,173.69947682503337
999,2020-07-08,218.041992507237,174.89423634538358
1000,2020-07-09,218.84993976212405,175.44565486249329
1001,2020-07-10,214.5683057945363,173.97519439785071
1002,2020-07-13,217.00360348846505,176.54854178228769
1003,2020-07-14,215.5483835276266,177.6513954450321
1004,2020-07-15,214.3221570793147,178.38662567735338
1005,2020-07-16,215.13520545956663,176.6404143828435
1006,2020-07-17,215.00877846333572,178.66230999312077
1007,2020-07-20,215.904026794286,178.38662567735338
1008,2020-07-21,218.843570810591,182.73749586885162
1009,2020-07-22,219.36931525098615,183.20035086187804
1010,2020-07-23,219.6869135792662,183.01519223614247
1011,2020-07-24,215.48441552508498,182.36722850295547
1012,2020-07-27,214.48041639228106,191.25412751168759
1013,2020-07-28,213.15714542151446,191.80957013184425
1014,2020-07-29,215.12296651211892,189.86557916113333
1015,2020-07-30,217.73430005101747,192.6427257478168
1016,2020-07-31,216.88278614625372,192.1798707547904
1017,2020-08-03,214.07566032140633,188.84726491942524
1018,2020-08-04,216.87618790196473,191.25412751168759
1019,2020-08-05,218.95550412944652,193.10559736936818
1020,2020-08-06,220.21037434977552,195.14220922425937
1021,2020-08-07,219.42536694539152,193.75361098813016
1022,2020-08-10,221.4379007145514,195.51249321868053
1023,2020-08-11,220.26599982928332,194.03132398394604
1024,2020-08-12,220.01561480447006,191.16155651308233
1025,2020-08-13,222.0406371437593,193.01302637076296
1026,2020-08-14,223.74147890233792,193.47589799231437
1027,2020-08-17,226.08061254368013,195.5124932186806
1028,2020-08-18,224.19165974883865,194.40159134984222
1029,2020-08-19,222.97026936679555,193.013026370763
1030,2020-08-20,215.79223528743705,186.25524370142742
1031,2020-08-21,219.09390253228003,190.3284341541598
1032,2020-08-24,219.84767846086095,190.8838601457915
1033,2020-08-25,222.58629806687213,192.36504600905099
1034,2020-08-26,223.56700314931513,193.10559736936827
1035,2020-08-27,222.13922991099827,193.56846899091968
1036,2020-08-28,221.71353222897918,191.62444476315875
1037,2020-08-31,219.7476756868311,188.47698092500417
1038,2020-09-01,221.33924149067718,191.34671513881793
1039,2020-09-02,221.3914724054024,190.69873477710593
1040,2020-09-03,221.31486809296277,191.25412751168767
1041,2020-09-04,220.4627117948657,189.8655791611334
1042,2020-09-07,219.98799917628608,189.58784953679256
1043,2020-09-08,220.85149658890546,190.69873477710593
1044,2020-09-09,219.69863183227176,189.402707539582
1045,2020-09-10,219.52669260031368,191.06898551447708
1046,2020-09-11,218.63791260500648,191.16155651308236
1047,2020-09-14,220.48144344170407,193.56846899091968
1048,2020-09-15,220.77406595026403,194.30905360828692
1049,2020-09-16,220.8506311621827,197.27134219218095
1050,2020-09-17,219.65693831833738,195.14220922425943
1051,2020-09-18,220.6354412132983,194.95706722704887
1052,2020-09-21,219.7597856213884,193.3832771081341
1053,2020-09-22,216.76418370873043,190.88386014579146
1054,2020-09-23,216.3239043737285,190.6061305214506
1055,2020-09-24,210.26703372325085,185.9775473341365
1056,2020-09-25,210.2309664677514,186.34781470003261
1057,2020-09-28,213.95464599423119,189.4027075395819
1058,2020-09-29,214.2743231830216,189.86557916113333
1059,2020-09-30,214.96099283489653,190.69873477710587
1060,2020-10-05,215.91846887211716,190.79128914718615
1061,2020-10-06,218.93284069964665,193.0130263707629
1062,2020-10-07,217.52449806519098,194.03132398394598
1063,2020-10-08,218.74056721707382,196.6232953163689
1064,2020-10-12,218.30389384889392,198.19705217823366
1065,2020-10-13,217.99423648491057,198.28962317683894
1066,2020-10-14,217.42834988820772,197.54903855947168
1067,2020-10-15,216.17513281138255,195.69760195884103
1068,2020-10-16,215.21957700585673,194.8644629713935
1069,2020-10-19,216.6498641544263,197.3638965622611
1070,2020-10-20,217.15040222221975,196.2530445789977
1071,2020-10-21,217.14189647844245,196.16047358039242
1072,2020-10-22,217.42790487954196,196.4381865762083
1073,2020-10-23,218.20744433723792,196.4381865762083
1074,2020-10-26,217.80127227853703,196.4381865762083
1075,2020-10-27,217.55105981316905,195.3273179644199
1076,2020-10-28,215.43037619193848,194.40159134984208
1077,2020-10-29,214.15042612160474,192.27245838192056
1078,2020-10-30,212.00959040393275,190.69873477710576
1079,2020-11-02,212.79390072650463,191.439286137423
1080,2020-11-03,215.75234788599084,193.66103998952474
1081,2020-11-04,217.08986755377254,196.53074094628852
1082,2020-11-05,219.30557322566065,196.34561557760296
1083,2020-11-06,221.43389090005465,197.54903855947163
1084,2020-11-09,224.19711597118066,200.14105977746954
1085,2020-11-10,223.64754987380147,198.2896231768389
1086,2020-11-11,227.52413514318357,201.34453264491316
1087,2020-11-12,226.73390199640906,201.43712027204344
1088,2020-11-13,227.59520622223465,202.270242630966
1089,2020-11-16,230.5064392158568,208.842866674566
1090,2020-11-17,231.15036280678504,210.32403590930053
1091,2020-11-18,232.09567475460116,211.71263414542977
1092,2020-11-19,231.1247454620689,211.34230026543366
1093,2020-11-20,232.38575823176126,211.0646038981428
1094,2020-11-23,233.97609321804757,213.74917948622098
1095,2020-11-24,234.2549884402073,212.7308652445129
1096,2020-11-25,232.82555071674753,210.9720328995375
1097,2020-11-26,234.78137918185513,212.63831087443262
1098,2020-11-27,236.0439211081226,212.26806013706147
1099,2020-11-30,234.36277202405844,209.76860991766887
1100,2020-12-01,236.09529906670244,211.6200465182995
1101,2020-12-02,236.6375358209732,213.65659185909075
1102,2020-12-03,236.53614424096878,213.65659185909075
1103,2020-12-04,236.4202935438122,217.17437294871644
1104,2020-12-07,237.53564737657805,219.21095154655768
1105,2020-12-08,239.24738152602123,222.265844386107
1106,2020-12-09,240.28965760700203,222.265844386107
1107,2020-12-10,238.91135070683688,219.58120228392886
1108,2020-12-11,238.3520419685847,219.85894853679468
