rebalance_date,rank,symbol,name,score,residual_z,momentum,volatility
2016-08-31,1,2886.TW,兆豐金,1.6874642089067067,-1.7095981426375428,0.02148314148778585,0.19768688834374157
2016-08-31,2,2345.TW,智邦,1.668286818666724,-0.7530892454603988,2.8358440781354632,0.515652360940579
2016-08-31,3,3324.TWO,雙鴻,1.342122321916985,0.5376291261876973,5.634286852267322,0.6149930012592003
2016-08-31,4,3017.TW,奇鋐,1.1970353878720688,-1.1866100268030053,0.21339984648317922,0.4284305680003273
2016-08-31,5,1216.TW,統一,0.973026216630759,-0.9775061734731361,0.08228463938622799,0.2218638708503785
2016-08-31,6,2449.TW,京元電子,0.9582850271438329,-0.8354615410448183,0.4761110307818517,0.2921024978308906
2016-08-31,7,8046.TW,南電,0.948289192655091,-0.9835834032235852,0.06853008861998888,0.3951982772366024
2016-08-31,8,2356.TW,英業達,0.868000468234913,-0.6688710546641429,0.7273531734928316,0.3696279810114735
2016-08-31,9,2324.TW,仁寶,0.8604094713141153,-0.8462151046103326,0.17065301608995398,0.30356125951800805
2016-08-31,10,2308.TW,台達電,0.8474857221892188,-0.8364935241391942,0.16350061568272456,0.30822011625952606
2016-08-31,11,2330.TW,台積電,0.8145241748588211,-0.6994871851200192,0.4351071400876283,0.24833672861245265
2016-08-31,12,6274.TWO,台燿,0.812911061845734,-0.6441745343983454,0.6584701325756925,0.4115201263606919
2016-08-31,13,2615.TW,萬海,0.7963103185182695,-0.9698021678224074,-0.3223440350982293,0.4044762467983843
2016-08-31,14,6223.TWO,旺矽,0.7288468159674805,-0.6323254765377873,0.479195039591656,0.4746461628492423
2016-08-31,15,2353.TW,宏碁,0.7212669941770862,-0.6588326756090316,0.3494670647458844,0.39919436062003255
2016-08-31,16,2368.TW,金像電,0.7123500669816926,-0.68746087602658,0.26931565750537745,0.46247526114513093
2016-08-31,17,9914.TW,美利達,0.6381255239920149,-0.7535919886127578,-0.16912296432556906,0.37515618071195855
2016-08-31,18,3443.TW,創意,0.5803337853390241,-0.5694658242626944,0.18637288185554834,0.3624169838207481
2016-08-31,19,2412.TW,中華電,0.561465105293103,-0.5000843953916382,0.2294977907496849,0.12629011240616558
2016-08-31,20,2303.TW,聯電,0.5449775805727106,-0.5432306708651203,0.11789935314803834,0.2634524259614881
2016-08-31,21,1326.TW,台化,0.5005234899329861,-0.42857549827031016,0.3119918609506691,0.2483277311337219
2016-08-31,22,1504.TW,東元,0.47165512159902245,-0.4607417825873082,0.15514236615928612,0.28924326096023917
2016-08-31,23,1590.TW,亞德客-KY,0.4634562308558776,-0.3299604302662874,0.5839990531339612,0.47269245338197485
2016-08-31,24,3665.TW,貿聯-KY,0.4394000191226084,-0.35481128976506837,0.42714304584006735,0.4327422445765568
2016-08-31,25,3034.TW,聯詠,0.4351210622963657,-0.46945686446392065,0.06204728786939029,0.3736823528122769
2016-08-31,26,3481.TW,群創,0.39810281912980267,-0.40935038131365553,0.12748355593853278,0.3724453784155957
2016-08-31,27,2409.TW,友達,0.3833593866774238,-0.29418503067562884,0.41298434332360023,0.3691344277431008
2016-08-31,28,3105.TWO,穩懋,0.35185541135121234,0.04088720388187309,1.3138027395192635,0.44725562399104507
2016-08-31,29,2360.TW,致茂,0.34907380986113357,-0.23276619576678403,0.4763088132401696,0.33600313693139855
2016-08-31,30,3406.TW,玉晶光,0.3417109293640491,-0.39310982275064715,0.055445459917275564,0.47203202905096314
2016-12-01,1,1216.TW,統一,2.51745393350361,-2.5420197921234204,0.0237363317773025,0.2191571649457741
2016-12-01,2,2356.TW,英業達,1.7567615148978164,-1.72573759533583,0.23658480036261387,0.3452050704328566
2016-12-01,3,2609.TW,陽明,1.6154147315311977,-1.7861710354572757,-0.3582589298332691,0.30243785656289296
2016-12-01,4,2345.TW,智邦,1.431998825137633,-1.2462980596567013,0.7450414283246116,0.5004248962178819
2016-12-01,5,6239.TW,力成,1.351364698853544,-1.320004163741443,0.204153024144627,0.2672868222567912
2016-12-01,6,6409.TW,旭隼,1.31602432995003,-1.3850818322742644,-0.06953281830485758,0.29814010611689495
2016-12-01,7,2382.TW,廣達,1.1668078441802,-1.147049912466973,0.17275606843336755,0.2713779482563461
2016-12-01,8,4938.TW,和碩,1.1251733807405144,-1.1920784715710586,-0.036466121789377914,0.3609463213617471
2016-12-01,9,3711.TW,日月光投控,0.9709661448754625,-1.0239094873684285,-0.021500319636100662,0.30278820413553825
2016-12-01,10,3034.TW,聯詠,0.9133735263288307,-0.9747027641113543,-0.03288848964046365,0.3321217760557422
2016-12-01,11,3324.TWO,雙鴻,0.9041970798871766,-0.04878740725581063,2.7130738530647673,0.6277745062753505
2016-12-01,12,2354.TW,鴻準,0.8536439063938908,-0.8385739212521671,0.16427817907173292,0.2828491835558862
2016-12-01,13,2330.TW,台積電,0.8530496009885526,-0.7614999718324,0.3535695369656664,0.21466472521220423
2016-12-01,14,2449.TW,京元電子,0.8055649938809171,-0.7315761255404821,0.3313874921202318,0.2799783593443079
2016-12-01,15,2357.TW,華碩,0.7885609211028675,-0.8191095374069897,0.004698230501225975,0.21461997986367537
2016-12-01,16,6274.TWO,台燿,0.7442009200250082,-0.7715372649918489,0.0809647849440811,0.3711601313151274
2016-12-01,17,2409.TW,友達,0.7028439172062788,-0.6517525264203078,0.29816579208217897,0.35511090961861047
2016-12-01,18,3045.TW,台灣大,0.6955041802140538,-0.6759713114454869,0.11883894403947792,0.14707174430166944
2016-12-01,19,2303.TW,聯電,0.6345891070619154,-0.68187746431373,-0.03973547383318532,0.22253960940133183
2016-12-01,20,2377.TW,微星,0.6266949512267701,-0.29835471528214735,1.1165644765301037,0.4163822056060904
2016-12-01,21,2412.TW,中華電,0.584325662087121,-0.5593721109964143,0.12517748738171997,0.12572379661930122
2016-12-01,22,2353.TW,宏碁,0.5826313927897426,-0.5784762616271963,0.16249987214646633,0.35146549392477927
2016-12-01,23,9910.TW,豐泰,0.5709199625322517,-0.7109730520092581,-0.24024246703445906,0.37312150676630473
2016-12-01,24,2383.TW,台光電,0.5483421486272001,-0.48107441654123306,0.33268295610722265,0.32780868367707255
2016-12-01,25,2308.TW,台達電,0.5259264582048295,-0.5539253195409944,0.03917465816887544,0.27806661130180893
2016-12-01,26,2454.TW,聯發科,0.5048557250018103,-0.6014068155671892,-0.12502600930617158,0.35194658205479273
2016-12-01,27,3529.TWO,力旺,0.4419039248315713,-0.5079114458409102,-0.05692660654945536,0.30722139144686333
2016-12-01,28,3443.TW,創意,0.43623535915051337,-0.4289849039629296,0.1459904934956182,0.2923081169058839
2016-12-01,29,4904.TW,遠傳,0.4022786209504279,-0.3995490044379022,0.07715949316698145,0.16184137397278575
2016-12-01,30,3231.TW,緯創,0.3890058988148678,-0.2527908213315694,0.5477804910318875,0.3700539625190811
2017-03-13,1,1303.TW,南亞,1.8276692561948675,-1.8022295451751587,0.14954094896845915,0.17933080746167832
2017-03-13,2,6239.TW,力成,1.5824633063315063,-1.5314780922621742,0.25771304095466907,0.26142900176534734
2017-03-13,3,2308.TW,台達電,1.480741358904793,-1.434028417516072,0.23998342961346686,0.24854172650661613
2017-03-13,4,1326.TW,台化,1.4465982269827475,-1.3768361404234508,0.2847151734037867,0.19925482754685758
2017-03-13,5,3706.TW,神達,1.2473366613632941,-1.1067681751309233,0.520693868063558,0.2778291172658302
2017-03-13,6,9914.TW,美利達,1.2266977353444335,-1.273643714077835,0.01468152552391322,0.34723008444514103
2017-03-13,7,3481.TW,群創,1.0003501125908225,-0.9517022103734663,0.27600075095561705,0.31968240411406446
2017-03-13,8,2377.TW,微星,0.9934357004845158,-0.8373411384138987,0.6103189676805834,0.38344717745058
2017-03-13,9,2449.TW,京元電子,0.8800043775552763,-0.8922141365119098,0.07674278033573323,0.26046488049426786
2017-03-13,10,2395.TW,研華,0.7873149350306347,-0.7765136161304895,0.13284696768176718,0.2379674652564895
2017-03-13,11,3324.TWO,雙鴻,0.7772512416805104,-0.7359153611299983,0.3517251716665448,0.5451195302185237
2017-03-13,12,9910.TW,豐泰,0.7720915361603419,-0.9003386409440116,-0.21263648893886333,0.3588288910337835
2017-03-13,13,1301.TW,台塑,0.6927866708551339,-0.6602790902924429,0.16600386361175135,0.17062514467614628
2017-03-13,14,2912.TW,統一超,0.6900797956654359,-0.7149466800970958,0.017134693174906568,0.20576018028584875
2017-03-13,15,6415.TW,矽力*-KY,0.6259771782013015,-0.623844340019337,0.15607625391001578,0.3499590045769396
2017-03-13,16,2207.TW,和泰車,0.5917286803888937,-0.6214677537357601,0.021226703888875598,0.24778946471981933
2017-03-13,17,2409.TW,友達,0.5732772005871427,-0.4936180483503416,0.3641597751514658,0.3186451271080803
2017-03-13,18,2354.TW,鴻準,0.535115394056309,-0.40866469645313086,0.46905114373978574,0.2514480180383123
2017-03-13,19,3529.TWO,力旺,0.5176867656787177,-0.4829312695507331,0.22680594629123996,0.2975105671596624
2017-03-13,20,3034.TW,聯詠,0.4906505696426999,-0.5701194587642471,-0.11063830888638315,0.27163654007542076
2017-03-13,21,2345.TW,智邦,0.48968287470437527,-0.23782196355111815,0.8990259599084962,0.41865449876477706
2017-03-13,22,5269.TW,祥碩,0.48902425940712224,-0.2456232475363085,0.8886804952556213,0.4509144097910242
2017-03-13,23,3008.TW,大立光,0.46887279039533447,-0.2431235259931729,0.8075249920441834,0.37922988542201735
2017-03-13,24,2330.TW,台積電,0.46581420923276456,-0.3972281526501595,0.27983969368012396,0.19571890803625552
2017-03-13,25,2383.TW,台光電,0.4593517170239721,-0.14195253324522217,1.047759070475708,0.3287766059183191
2017-03-13,26,3231.TW,緯創,0.40329413896765076,-0.3011451542120932,0.4354870153296255,0.33514313739874246
2017-03-13,27,6409.TW,旭隼,0.3849409300848475,-0.4587950532179145,-0.09924850972018917,0.26078096487333857
2017-03-13,28,2884.TW,玉山金,0.38482699809373927,-0.3423357713316328,0.18727555044258826,0.15370143928532945
2017-03-13,29,3533.TW,嘉澤,0.3480367952854529,-0.4230761050763361,-0.09162765071712375,0.28646421359926566
2017-03-13,30,4966.TWO,譜瑞-KY,0.3059108435088489,-0.33777292446413354,0.054536354409363996,0.3396653666570804
2017-06-15,1,3406.TW,玉晶光,2.120043050919048,-0.3666374299493042,5.30278034409372,0.6837833297537209
2017-06-15,2,6488.TWO,環球晶,1.784877303975183,-1.0193136857896274,2.405715523013807,0.5095787657951795
2017-06-15,3,3533.TW,嘉澤,1.392012464759742,-1.247539406649827,0.5394496357596521,0.2955620960397558
2017-06-15,4,6415.TW,矽力*-KY,1.2518550439527376,-1.1425738041711013,0.45851586021464197,0.34132874195658824
2017-06-15,5,2354.TW,鴻準,1.082186770386548,-1.0527130337920536,0.183482053251234,0.2316332136229168
2017-06-15,6,1102.TW,亞泥,1.0204849283485526,-1.0209086177929918,0.09828779696420731,0.23216278921274536
2017-06-15,7,2882.TW,國泰金,1.0030657432564682,-0.918482192480077,0.33039280722649056,0.20702621168586943
2017-06-15,8,3008.TW,大立光,0.9888983032204786,-0.7758180016101562,0.7556347892220725,0.34261249744935296
2017-06-15,9,1590.TW,亞德客-KY,0.9023622387973816,-0.797848086096631,0.46629085266812975,0.39125097155396554
2017-06-15,10,2317.TW,鴻海,0.8346813041759841,-0.6973126305045806,0.46785045775751155,0.17585991029150344
2017-06-15,11,2360.TW,致茂,0.8178732182190966,-0.788503383313647,0.1951908035567247,0.2596463089293603
2017-06-15,12,2377.TW,微星,0.7690101476546817,-0.7064676893329458,0.32887419583557786,0.35042340147144246
2017-06-15,13,5269.TW,祥碩,0.7400865893625819,-0.48016367585926245,0.9324095661205991,0.4428028975926017
2017-06-15,14,2881.TW,富邦金,0.7257817122253352,-0.6624338543817161,0.2676687465281673,0.20224135627492926
2017-06-15,15,6223.TWO,旺矽,0.6874515750756106,-0.6541134737097949,0.2554119521227205,0.37370721251424277
2017-06-15,16,1504.TW,東元,0.6109101624452925,-0.5942721395389876,0.13987698716360253,0.2154594840063734
2017-06-15,17,3189.TW,景碩,0.5927821364795877,-0.5832967619221064,0.1375689623608798,0.2577584151255116
2017-06-15,18,3045.TW,台灣大,0.5442564698123652,-0.5430504694531981,0.06533000035940328,0.14439666511082716
2017-06-15,19,2308.TW,台達電,0.48766707749087407,-0.47638878883677377,0.12906318053547094,0.2259588302220969
2017-06-15,20,2376.TW,技嘉,0.4239701834825189,-0.4162588397353205,0.13129623814278868,0.25494893068518404
2017-06-15,21,2395.TW,研華,0.40626470506509943,-0.435141488240831,0.015165115885784397,0.22789715823837414
2017-06-15,22,2049.TW,上銀,0.40165995009838856,-0.2759620690741376,0.5072298154536865,0.34555036256359556
2017-06-15,23,6239.TW,力成,0.3889392867570129,-0.2947892912480479,0.3817212479075638,0.2630162750578823
2017-06-15,24,3665.TW,貿聯-KY,0.38792167662463284,-0.3561009375399358,0.23708111915274865,0.34105101745843347
2017-06-15,25,2408.TW,南亞科,0.374419981180448,-0.27424063040994495,0.40055092669077563,0.2667564904751231
2017-06-15,26,2886.TW,兆豐金,0.3636892465717172,-0.35693719137002383,0.09008628795403029,0.16518763721478183
2017-06-15,27,2330.TW,台積電,0.35209618794012204,-0.24889128581689762,0.3745537354397437,0.18592603520457224
2017-06-15,28,2891.TW,中信金,0.31752196165373636,-0.2410066025456319,0.28168512629861375,0.1471629006427355
2017-06-15,29,1326.TW,台化,0.2798227057907684,-0.2546356482910816,0.1512696360294763,0.18504876740419915
2017-06-15,30,2884.TW,玉山金,0.25923588882096565,-0.2275130944958584,0.14433355605720632,0.1252930019660999
2017-09-12,1,9914.TW,美利達,1.131474312241067,-1.1769246281565637,-0.003735959559302504,0.2942848671316056
2017-09-12,2,2383.TW,台光電,1.087181423282383,-0.9310715773011818,0.6120425526706168,0.3873669830234303
2017-09-12,3,5871.TW,中租-KY,1.053438054471043,-0.9025949160256446,0.5173021755436198,0.2014174866324558
2017-09-12,4,6239.TW,力成,1.0327058912876372,-1.027378048809702,0.1204663844187488,0.2455692804575119
2017-09-12,5,1476.TW,儒鴻,1.0289632178615282,-1.1148686429157681,-0.09519941016643751,0.3505708766399116
2017-09-12,6,2377.TW,微星,1.0198313044629845,-1.0943614784249982,-0.08245017302863777,0.3044840893466028
2017-09-12,7,2382.TW,廣達,0.9255500787165285,-0.9004883247178044,0.17401813327240756,0.23896395097745715
2017-09-12,8,3406.TW,玉晶光,0.91541730725398,1.9419749580407366,8.47467225870555,0.7249535016815032
2017-09-12,9,9910.TW,豐泰,0.5889360895510608,-0.6529676090020401,-0.04810289501263687,0.3146367079770426
2017-09-12,10,3045.TW,台灣大,0.5820564368856684,-0.6050315090782645,-0.011720372707753723,0.12581961163254876
2017-09-12,11,3529.TWO,力旺,0.5454422131084314,-0.509323710259722,0.2227329237992388,0.2789201365401611
2017-09-12,12,4904.TW,遠傳,0.5076757267989972,-0.5225505461391198,0.0044034538957411495,0.10944018802421344
2017-09-12,13,3105.TWO,穩懋,0.42560904850023573,-0.16692891493702908,0.9222388257700045,0.4273563697086326
2017-09-12,14,1101.TW,台泥,0.4183711765635178,-0.45573042858880614,-0.021443455123214883,0.19902695154775416
2017-09-12,15,3711.TW,日月光投控,0.4024823072736548,-0.440471720230602,-0.027350032515438216,0.18944601051029195
2017-09-12,16,2882.TW,國泰金,0.338655657421127,-0.2864602417849288,0.2327074317304294,0.19501456979634735
2017-09-12,17,2886.TW,兆豐金,0.3316716986735754,-0.30015554248443493,0.15010731994323856,0.1401427052732868
2017-09-12,18,2317.TW,鴻海,0.3249824771412556,-0.15899254371338212,0.5599403052422951,0.19992782271286508
2017-09-12,19,2207.TW,和泰車,0.3169775962141448,-0.34401238113817834,0.012554419234960923,0.20952554437513263
2017-09-12,20,2330.TW,台積電,0.24238607575482957,-0.16711559095799033,0.28869748220153824,0.1718242264913276
2017-09-12,21,2891.TW,中信金,0.19100584005767896,-0.1510679713023184,0.16840582379238822,0.12669446381316884
2017-09-12,22,2881.TW,富邦金,0.16586106466976572,-0.1553225409400077,0.10737107902133802,0.18027569285140185
2017-09-12,23,3706.TW,神達,0.14427278136068666,-0.09100501766336609,0.25705161419153466,0.24466867513144377
2017-09-12,24,2912.TW,統一超,0.10822035258429427,-0.12217448075085384,0.04616846521738549,0.20075393995096336
2017-09-12,25,2454.TW,聯發科,0.10474840684267543,-0.09011863587377122,0.15304556439180295,0.25957451045484553
2017-09-12,26,2395.TW,研華,0.07382903884327344,-0.11736067464026283,-0.031777955326564356,0.21606234288461246
2017-09-12,27,3231.TW,緯創,0.06819079704028866,-0.005281200817628633,0.2924274674293985,0.2629334491841963
2017-09-12,28,1303.TW,南亞,0.03918739210066821,0.044298620089935924,0.3030089441476478,0.15044745507381724
2017-09-12,29,6415.TW,矽力*-KY,0.032366486116260265,0.03547624511122869,0.33306332381115933,0.3248628807094453
2017-09-12,30,1590.TW,亞德客-KY,0.03231233819744716,0.1926443156891516,0.797849451521434,0.361937694306021
2017-12-13,1,3189.TW,景碩,2.7602873699123216,-2.8724155798746978,-0.1948457788067406,0.29288124920011566
2017-12-13,2,2382.TW,廣達,2.554152237252499,-2.5641567271564525,0.07740215803912776,0.2473016347843194
2017-12-13,3,3008.TW,大立光,2.2892223513599976,-2.2626502234687256,0.21439904755007033,0.32311692500835165
2017-12-13,4,2383.TW,台光電,2.2148162812426366,-2.2339394007370035,0.12884455345227086,0.42812475468441047
2017-12-13,5,2317.TW,鴻海,1.9996868652877131,-1.965034929042872,0.1928594261053056,0.2189924192801039
2017-12-13,6,2344.TW,華邦電,1.5995970063675709,-1.1100644348947515,1.585991946576625,0.43709739885999516
2017-12-13,7,3231.TW,緯創,0.9676577186748958,-0.9826036311231918,0.0714175868392386,0.26628045228019664
2017-12-13,8,6488.TWO,環球晶,0.9013165268019712,0.10256015033841386,3.117776916701299,0.5823016247004638
2017-12-13,9,6239.TW,力成,0.8960876660403131,-0.8866145754399347,0.1243611456053848,0.22702206907670816
2017-12-13,10,2330.TW,台積電,0.6477616782455229,-0.5721930721213708,0.2846083033947622,0.1602953337600977
2017-12-13,11,2408.TW,南亞科,0.5691606717459516,-0.34540571445038265,0.7777477450765302,0.3230450232081106
2017-12-13,12,6409.TW,旭隼,0.5198720196107841,-0.4711750953283902,0.2490751853137647,0.25652927051615837
2017-12-13,13,3661.TW,世芯-KY,0.5080950743375149,0.021964362070076605,1.7589575103145454,0.5705046146833292
2017-12-13,14,3406.TW,玉晶光,0.491805600091605,0.29608784270474897,2.5752983742407656,0.7564065879194265
2017-12-13,15,2454.TW,聯發科,0.4499436344075221,-0.36180487054692156,0.3779411964588921,0.29427103266674465
2017-12-13,16,6415.TW,矽力*-KY,0.42180434947073253,-0.36060439633042257,0.3119524158538649,0.31988928272361855
2017-12-13,17,2303.TW,聯電,0.4084054734508161,-0.31492786576987536,0.37703703467912675,0.25656902971169065
2017-12-13,18,2345.TW,智邦,0.37052274164633325,0.09488849209103073,1.4926754128338056,0.38016773836311946
2017-12-13,19,2449.TW,京元電子,0.3115284440162236,-0.29000234949046416,0.1544924439935602,0.21697507247991113
2017-12-13,20,9914.TW,美利達,0.26875622482339057,-0.34935419123996314,-0.10517008924356563,0.2919229012088306
2017-12-13,21,3533.TW,嘉澤,0.16813161443570906,0.14297559389628942,1.0618370176335454,0.40357165226494934
2017-12-13,22,2360.TW,致茂,0.16248753544045483,0.12206277567687701,0.9684652990710783,0.3627502903836368
2017-12-13,23,3324.TWO,雙鴻,0.08799087888896859,-0.225909898185608,-0.23432541268274654,0.3727008323845208
2017-12-13,24,2609.TW,陽明,0.06551546380634138,-0.14889531901483877,-0.06917268149036981,0.39446277791245304
2017-12-13,25,2912.TW,統一超,0.04649818743444395,-0.008183256507442498,0.19552009346902222,0.20078067858104215
2017-12-13,26,3443.TW,創意,0.03079487831901502,0.8495145197608113,2.7467357818662537,0.5403208371557495
2017-12-13,27,6223.TWO,旺矽,-0.015517241090504667,-0.11302227227972597,-0.20814627835218602,0.371255439646437
2017-12-13,28,3706.TW,神達,-0.018697404472223022,0.04503740947865737,0.15689578623273914,0.1904901345001623
2017-12-13,29,6274.TWO,台燿,-0.04689477936185578,0.5278671035287713,1.5548600399967918,0.42152459887974386
2017-12-13,30,4938.TW,和碩,-0.06482497448152157,0.013146045839362467,-0.048623308668509946,0.23107180405453745
2018-03-22,1,2207.TW,和泰車,2.1651976657224115,-2.2272207812730183,-0.08169664653315567,0.22286192842668298
2018-03-22,2,1504.TW,東元,1.645386851260863,-1.72032282923293,-0.12423553909866392,0.20969026191689805
2018-03-22,3,2308.TW,台達電,1.1424790307867887,-1.2227258444467897,-0.1541660590567826,0.17525795326751462
2018-03-22,4,3045.TW,台灣大,0.9778838188320951,-0.9838003665497661,0.02908023011370764,0.10729752171645784
2018-03-22,5,3324.TWO,雙鴻,0.9382110118023678,-1.0230265276670725,-0.07898142627895388,0.3811467777804725
2018-03-22,6,1590.TW,亞德客-KY,0.8669283313008018,-0.6926685336625846,0.6713101547943652,0.404658376932071
2018-03-22,7,2882.TW,國泰金,0.8557935681571623,-0.8441858896544921,0.1124073457626178,0.1848992834283063
2018-03-22,8,2376.TW,技嘉,0.8508775136836835,-0.6848707966870299,0.6350582194437753,0.37509106539111864
2018-03-22,9,3008.TW,大立光,0.8290432417339936,-0.9522909822064678,-0.18043737801409576,0.40063105445027086
2018-03-22,10,3529.TWO,力旺,0.7512165376875366,-0.837317433003134,-0.1228636307659905,0.28732416365000424
2018-03-22,11,2881.TW,富邦金,0.6438709120903644,-0.654963182841839,0.03501813039538848,0.15565744259907024
2018-03-22,12,3481.TW,群創,0.6340145385080354,-0.6508753292459418,0.08558456929535163,0.31210259994186385
2018-03-22,13,2383.TW,台光電,0.6210611861170082,-0.7245934742003322,-0.10693073909151318,0.44071019600862915
2018-03-22,14,6274.TWO,台燿,0.596973162924663,-0.2634552586893501,1.137314294519581,0.4302806589769365
2018-03-22,15,2002.TW,中鋼,0.5795548184000485,-0.6096056970772107,-0.030678384323338692,0.12875629442662376
2018-03-22,16,2354.TW,鴻準,0.45075841802770683,-0.5149773097084352,-0.09553255373269864,0.20521665249522594
2018-03-22,17,2345.TW,智邦,0.4105904324144523,-0.13590311665778082,0.9648496989547448,0.4200671925165945
2018-03-22,18,4938.TW,和碩,0.37928761967245134,-0.43170840008220096,-0.044824447724587824,0.24488149137429266
2018-03-22,19,9910.TW,豐泰,0.36412749111853304,-0.3712693102845133,0.09729175129176659,0.27462621412065713
2018-03-22,20,2885.TW,元大金,0.34921873287461735,-0.34116936087424027,0.08628553567631059,0.14767043657554416
2018-03-22,21,2330.TW,台積電,0.31372533774046485,-0.1945480603569086,0.4218886389570127,0.18989164167598774
2018-03-22,22,2324.TW,仁寶,0.30464065451183814,-0.29549119738893576,0.11125873758112048,0.19860734020326498
2018-03-22,23,2356.TW,英業達,0.2245307324651247,-0.22481740390126087,0.09182053556765224,0.2161590592320963
2018-03-22,24,6223.TWO,旺矽,0.20772048120481132,-0.3621930183532877,-0.2908419713152849,0.35118564792084433
2018-03-22,25,2395.TW,研華,0.18938468311633833,-0.2407271392045553,-0.055270419298119156,0.21331872889250195
2018-03-22,26,6239.TW,力成,0.18293664991953154,-0.17630432528516057,0.11002225445350411,0.2125030961623697
2018-03-22,27,2891.TW,中信金,0.12499143346474499,-0.07719105112921922,0.19896577184214181,0.1455842520614922
2018-03-22,28,6488.TWO,環球晶,0.09417854570784154,0.3546127609659242,1.5156784613514236,0.544641031994883
2018-03-22,29,3533.TW,嘉澤,0.09166883326635716,0.187255013329491,0.9910850813101211,0.4530395457512946
2018-03-22,30,1326.TW,台化,0.08899586946806165,-0.019483470206801853,0.2811795416859877,0.19266960219223928
2018-06-26,1,2376.TW,技嘉,2.938391805219681,-2.7098938430045934,0.8352454822866628,0.4255863772349614
2018-06-26,2,2377.TW,微星,2.6002341610341144,-2.4774507860571164,0.5219261369238912,0.3992718196424272
2018-06-26,3,2049.TW,上銀,1.988061149837919,-1.743988147157455,0.8742313522039706,0.41271980393950425
2018-06-26,4,6488.TWO,環球晶,1.9829474627080779,-1.6347040320986521,1.220734103751591,0.5267567046908749
2018-06-26,5,3105.TWO,穩懋,1.9556361389466272,-1.8539050499640888,0.5307858863634489,0.5602931416311231
2018-06-26,6,1590.TW,亞德客-KY,1.5553723181393802,-1.4688968119681356,0.437179429870201,0.4435819618888385
2018-06-26,7,2408.TW,南亞科,1.4262451392728661,-1.232121017224865,0.7211920877972142,0.38862072454015767
2018-06-26,8,3711.TW,日月光投控,1.1876202502458424,-1.2236645336061045,0.004052424690970113,0.24975088001401163
2018-06-26,9,6239.TW,力成,1.1590383159367124,-1.20153274721724,-0.028041954992149676,0.21786498022183465
2018-06-26,10,2317.TW,鴻海,1.0613090200154063,-1.1573778151015002,-0.16944007686558704,0.24509845455425625
2018-06-26,11,5871.TW,中租-KY,0.9772416159550485,-0.8996355009056317,0.34827749581342227,0.29527338990187324
2018-06-26,12,2603.TW,長榮,0.8354728485276024,-0.8957828432325354,-0.032548321505292965,0.3261205478538701
2018-06-26,13,2344.TW,華邦電,0.6354935961783136,-0.6575059785691539,0.11361662583910803,0.4118546762301877
2018-06-26,14,1504.TW,東元,0.6214540545816465,-0.7111976736960853,-0.1750961985151691,0.18973299756086465
2018-06-26,15,1476.TW,儒鴻,0.5654461913111105,-0.5839557854011549,0.09716620612580695,0.3501184415605118
2018-06-26,16,2360.TW,致茂,0.5572954529285246,-0.33801317101404327,0.8167571940417273,0.4438849066674885
2018-06-26,17,2345.TW,智邦,0.555099964083903,-0.5703343286468073,0.1559669493041389,0.46548531212901906
2018-06-26,18,3661.TW,世芯-KY,0.5186877950604056,-0.18272921485919777,1.237704953892763,0.6482543577417276
2018-06-26,19,2395.TW,研華,0.5056785090805112,-0.5534585046467831,-0.05068938538743184,0.20025807120447253
2018-06-26,20,2383.TW,台光電,0.4206693756633586,-0.6187951816149271,-0.37730492040235286,0.4404605587382998
2018-06-26,21,2891.TW,中信金,0.35001641558276925,-0.314350117055312,0.16914220863961105,0.15688982997604412
2018-06-26,22,2324.TW,仁寶,0.34852427415974035,-0.38398054610502674,-0.01814300699422311,0.1940414633153887
2018-06-26,23,2454.TW,聯發科,0.3198711047595785,-0.27330697017585004,0.27859937968323134,0.3396376553693503
2018-06-26,24,2412.TW,中華電,0.26251705572142003,-0.25522037481747994,0.06181005036590004,0.09557891149416645
2018-06-26,25,4904.TW,遠傳,0.23298763072995604,-0.22785657257251563,0.06520243817845439,0.11793196803345743
2018-06-26,26,2885.TW,元大金,0.23152145334405108,-0.21648306977028534,0.1099201425555616,0.15622444213787198
2018-06-26,27,1102.TW,亞泥,0.21886201763232416,-0.1493046415204804,0.2875385207393373,0.20720737431282843
2018-06-26,28,2308.TW,台達電,0.21147952691183197,-0.351325286280835,-0.3085026052486328,0.21246565021321007
2018-06-26,29,3533.TW,嘉澤,0.18986753051537775,-0.08441024238596746,0.4987967762923493,0.46081055715274666
2018-06-26,30,1303.TW,南亞,0.18345867349605627,-0.11864311010561863,0.2478321412594604,0.14617124033582313
2018-09-21,1,2303.TW,聯電,2.5614771520806907,-2.6016482818932145,0.0030600357518537624,0.27494761550448477
2018-09-21,2,2368.TW,金像電,2.478196439146196,-2.450491294720098,0.2474542986144046,0.39269240059295807
2018-09-21,3,6488.TWO,環球晶,2.0584990480212935,-2.1226203428890242,0.06781232443436691,0.5857040561317292
2018-09-21,4,2360.TW,致茂,2.0022624216030556,-1.8773125330265508,0.5625736927240417,0.4796726925127329
2018-09-21,5,6274.TWO,台燿,2.001629824566759,-1.9589366901964897,0.33046303849949976,0.48645952736370257
2018-09-21,6,2317.TW,鴻海,1.910571260115793,-2.061417317991599,-0.33260940238199643,0.22955178028071405
2018-09-21,7,3105.TWO,穩懋,1.886407392153299,-2.0675955589030606,-0.2432101948234866,0.6404306570769418
